"sample_name","full_path","organization_code","legacy_batch_code","visibility"
"F1S1R1D4B1P1H03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1H03","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1C07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1C07","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1E03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1E03","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1G01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1G01","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1A12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1A12","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D05","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1F05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1F05","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1F02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1F02","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1H05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1H05","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1H10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1H10","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1H08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1H08","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D08","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1B04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1B04","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1A01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1A01","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D11","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1B03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1B03","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1F01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1F01","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1F03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1F03","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1G10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1G10","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1A09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1A09","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D02","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1C03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1C03","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1G07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1G07","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1B12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1B12","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D04","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1F06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1F06","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1D12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1D12","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1E12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1E12","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1H07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1H07","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1A08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1A08","mhh","F1S1R1D4B1P1","private"
"F1S1R1D4B1P1A11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D4B1P1/F1S1R1D4B1P1A11","mhh","F1S1R1D4B1P1","private"
"F1S1R1D1B2P5C05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F03","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E06","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5E01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5E01","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D12","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5H07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5H07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5A05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5A05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C11","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G05","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B02","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B02","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C04","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5F07","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5F07","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B10","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5D09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5D09","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5C08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5C08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5G08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5G08","mhh","F1S1R1D1B2P5","private"
"F1S1R1D1B2P5B04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R1D1B2P5/F1S1R1D1B2P5B04","mhh","F1S1R1D1B2P5","private"
"F1S1R2D2B3P4H11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4H11","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4B09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4B09","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4G03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4G03","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4F04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4F04","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4A10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4A10","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4D01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4D01","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4G05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4G05","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4G09","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4G09","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4D03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4D03","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4E04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4E04","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4A05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4A05","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4D06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4D06","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4D05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4D05","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4F05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4F05","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4B11","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4B11","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4B10","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4B10","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4H05","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4H05","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4G04","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4G04","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4E12","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4E12","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4E06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4E06","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4F01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4F01","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4A08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4A08","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4H01","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4H01","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4B03","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4B03","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4B06","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4B06","mhh","F1S1R2D2B3P4","private"
"F1S1R2D2B3P4D08","/data/datasets/dna_seq/DNA_Seq_v2/mhh/F1S1R2D2B3P4/F1S1R2D2B3P4D08","mhh","F1S1R2D2B3P4","private"
